image_path,mask_path,xml_path,class_id,xmin,ymin,xmax,ymax,split
./data/images/wheaten_terrier_121.jpg,./data/annotations/trimaps/wheaten_terrier_121.png,./data/annotations/xmls/wheaten_terrier_121.xml,35,0.168,0.057057057057057055,0.942,0.9009009009009009,train
./data/images/staffordshire_bull_terrier_109.jpg,./data/annotations/trimaps/staffordshire_bull_terrier_109.png,./data/annotations/xmls/staffordshire_bull_terrier_109.xml,34,0.19527896995708155,0.042,0.6652360515021459,0.374,train
./data/images/staffordshire_bull_terrier_14.jpg,./data/annotations/trimaps/staffordshire_bull_terrier_14.png,./data/annotations/xmls/staffordshire_bull_terrier_14.xml,34,0.41025641025641024,0.21,0.7663817663817664,0.478,train
./data/images/american_bulldog_197.jpg,./data/annotations/trimaps/american_bulldog_197.png,./data/annotations/xmls/american_bulldog_197.xml,1,0.364,0.28059701492537314,0.7,0.8298507462686567,train
./data/images/american_bulldog_180.jpg,./data/annotations/trimaps/american_bulldog_180.png,./data/annotations/xmls/american_bulldog_180.xml,1,0.092,0.0688622754491018,0.834,1.0,train
./data/images/great_pyrenees_180.jpg,./data/annotations/trimaps/great_pyrenees_180.png,./data/annotations/xmls/great_pyrenees_180.xml,15,0.28,0.11733333333333333,0.478,0.36533333333333334,train
./data/images/Birman_182.jpg,./data/annotations/trimaps/Birman_182.png,./data/annotations/xmls/Birman_182.xml,6,0.258,0.07207207207207207,0.704,0.7897897897897898,train
./data/images/boxer_190.jpg,./data/annotations/trimaps/boxer_190.png,./data/annotations/xmls/boxer_190.xml,8,0.186,0.04804804804804805,0.818,0.9819819819819819,train
./data/images/english_cocker_spaniel_158.jpg,./data/annotations/trimaps/english_cocker_spaniel_158.png,./data/annotations/xmls/english_cocker_spaniel_158.xml,12,0.21505376344086022,0.074,0.7553763440860215,0.428,train
./data/images/yorkshire_terrier_187.jpg,./data/annotations/trimaps/yorkshire_terrier_187.png,./data/annotations/xmls/yorkshire_terrier_187.xml,36,0.374,0.1467065868263473,0.634,0.5419161676646707,train
./data/images/pug_144.jpg,./data/annotations/trimaps/pug_144.png,./data/annotations/xmls/pug_144.xml,25,0.050761421319796954,0.07,0.8324873096446701,0.5866666666666667,train
./data/images/Birman_108.jpg,./data/annotations/trimaps/Birman_108.png,./data/annotations/xmls/Birman_108.xml,6,0.38,0.058524173027989825,0.844,0.6310432569974554,train
./data/images/japanese_chin_158.jpg,./data/annotations/trimaps/japanese_chin_158.png,./data/annotations/xmls/japanese_chin_158.xml,17,0.142,0.14666666666666667,0.422,0.448,train
./data/images/staffordshire_bull_terrier_184.jpg,./data/annotations/trimaps/staffordshire_bull_terrier_184.png,./data/annotations/xmls/staffordshire_bull_terrier_184.xml,34,0.164,0.128,0.604,0.6293333333333333,train
./data/images/Sphynx_129.jpg,./data/annotations/trimaps/Sphynx_129.png,./data/annotations/xmls/Sphynx_129.xml,33,0.354,0.024096385542168676,0.56,0.29819277108433734,train
./data/images/english_cocker_spaniel_186.jpg,./data/annotations/trimaps/english_cocker_spaniel_186.png,./data/annotations/xmls/english_cocker_spaniel_186.xml,12,0.1,0.172,0.76,0.806,train
./data/images/english_setter_107.jpg,./data/annotations/trimaps/english_setter_107.png,./data/annotations/xmls/english_setter_107.xml,13,0.055,0.118,0.57,0.556,train
./data/images/pomeranian_117.jpg,./data/annotations/trimaps/pomeranian_117.png,./data/annotations/xmls/pomeranian_117.xml,24,0.5490196078431373,0.013333333333333334,0.9254901960784314,0.4266666666666667,train
./data/images/shiba_inu_16.jpg,./data/annotations/trimaps/shiba_inu_16.png,./data/annotations/xmls/shiba_inu_16.xml,31,0.14714714714714713,0.186,0.7507507507507507,0.698,train
./data/images/samoyed_127.jpg,./data/annotations/trimaps/samoyed_127.png,./data/annotations/xmls/samoyed_127.xml,29,0.24,0.0053475935828877,0.49,0.4117647058823529,train
./data/images/saint_bernard_148.jpg,./data/annotations/trimaps/saint_bernard_148.png,./data/annotations/xmls/saint_bernard_148.xml,28,0.166,0.1,0.782,0.9088235294117647,train
./data/images/german_shorthaired_183.jpg,./data/annotations/trimaps/german_shorthaired_183.png,./data/annotations/xmls/german_shorthaired_183.xml,14,0.576,0.17314487632508835,0.926,0.7667844522968198,train
./data/images/american_pit_bull_terrier_12.jpg,./data/annotations/trimaps/american_pit_bull_terrier_12.png,./data/annotations/xmls/american_pit_bull_terrier_12.xml,2,0.2894736842105263,0.118,0.8304093567251462,0.402,train
./data/images/Maine_Coon_176.jpg,./data/annotations/trimaps/Maine_Coon_176.png,./data/annotations/xmls/Maine_Coon_176.xml,20,0.07466666666666667,0.038,0.6293333333333333,0.48,train
./data/images/Persian_196.jpg,./data/annotations/trimaps/Persian_196.png,./data/annotations/xmls/Persian_196.xml,23,0.1,0.002857142857142857,0.604,0.6514285714285715,train
./data/images/Sphynx_182.jpg,./data/annotations/trimaps/Sphynx_182.png,./data/annotations/xmls/Sphynx_182.xml,33,0.37,0.10444444444444445,0.8,0.3422222222222222,train
./data/images/shiba_inu_170.jpg,./data/annotations/trimaps/shiba_inu_170.png,./data/annotations/xmls/shiba_inu_170.xml,31,0.09,0.17061611374407584,0.502,0.7251184834123223,train
./data/images/samoyed_154.jpg,./data/annotations/trimaps/samoyed_154.png,./data/annotations/xmls/samoyed_154.xml,29,0.434,0.2042042042042042,0.564,0.45645645645645644,train
./data/images/newfoundland_173.jpg,./data/annotations/trimaps/newfoundland_173.png,./data/annotations/xmls/newfoundland_173.xml,22,0.402,0.050666666666666665,0.9,0.696,train
./data/images/american_bulldog_130.jpg,./data/annotations/trimaps/american_bulldog_130.png,./data/annotations/xmls/american_bulldog_130.xml,1,0.07380952380952381,0.024,0.8857142857142857,0.59,train
./data/images/leonberger_166.jpg,./data/annotations/trimaps/leonberger_166.png,./data/annotations/xmls/leonberger_166.xml,19,0.082,0.06077348066298342,0.482,0.5994475138121547,train
./data/images/Abyssinian_14.jpg,./data/annotations/trimaps/Abyssinian_14.png,./data/annotations/xmls/Abyssinian_14.xml,0,0.48955223880597015,0.142,0.7522388059701492,0.326,train
./data/images/english_setter_128.jpg,./data/annotations/trimaps/english_setter_128.png,./data/annotations/xmls/english_setter_128.xml,13,0.366,0.128,0.716,0.47733333333333333,train
./data/images/Bombay_106.jpg,./data/annotations/trimaps/Bombay_106.png,./data/annotations/xmls/Bombay_106.xml,7,0.19760479041916168,0.128,0.6347305389221557,0.472,train
./data/images/Bombay_105.jpg,./data/annotations/trimaps/Bombay_105.png,./data/annotations/xmls/Bombay_105.xml,7,0.34933333333333333,0.060240963855421686,0.688,0.5923694779116466,train
./data/images/american_bulldog_138.jpg,./data/annotations/trimaps/american_bulldog_138.png,./data/annotations/xmls/american_bulldog_138.xml,1,0.1981981981981982,0.378,0.6726726726726727,0.63,train
./data/images/Sphynx_111.jpg,./data/annotations/trimaps/Sphynx_111.png,./data/annotations/xmls/Sphynx_111.xml,33,0.15963855421686746,0.002,0.8765060240963856,0.432,train
./data/images/Birman_113.jpg,./data/annotations/trimaps/Birman_113.png,./data/annotations/xmls/Birman_113.xml,6,0.216,0.10904255319148937,0.578,0.5159574468085106,train
./data/images/havanese_102.jpg,./data/annotations/trimaps/havanese_102.png,./data/annotations/xmls/havanese_102.xml,16,0.164,0.08168316831683169,0.814,0.7128712871287128,train
./data/images/Egyptian_Mau_11.jpg,./data/annotations/trimaps/Egyptian_Mau_11.png,./data/annotations/xmls/Egyptian_Mau_11.xml,11,0.26047904191616766,0.002,0.9940119760479041,0.856,train
./data/images/Birman_176.jpg,./data/annotations/trimaps/Birman_176.png,./data/annotations/xmls/Birman_176.xml,6,0.384,0.18618618618618618,0.672,0.5855855855855856,train
./data/images/american_bulldog_101.jpg,./data/annotations/trimaps/american_bulldog_101.png,./data/annotations/xmls/american_bulldog_101.xml,1,0.336,0.10479041916167664,0.638,0.5329341317365269,train
./data/images/english_cocker_spaniel_111.jpg,./data/annotations/trimaps/english_cocker_spaniel_111.png,./data/annotations/xmls/english_cocker_spaniel_111.xml,12,0.11737089201877934,0.0625,0.7089201877934272,0.903125,train
./data/images/Maine_Coon_163.jpg,./data/annotations/trimaps/Maine_Coon_163.png,./data/annotations/xmls/Maine_Coon_163.xml,20,0.24285714285714285,0.056,0.5928571428571429,0.364,train
./data/images/saint_bernard_164.jpg,./data/annotations/trimaps/saint_bernard_164.png,./data/annotations/xmls/saint_bernard_164.xml,28,0.114,0.07542579075425791,0.796,0.8077858880778589,train
./data/images/german_shorthaired_15.jpg,./data/annotations/trimaps/german_shorthaired_15.png,./data/annotations/xmls/german_shorthaired_15.xml,14,0.106,0.036036036036036036,0.464,0.4114114114114114,train
./data/images/boxer_106.jpg,./data/annotations/trimaps/boxer_106.png,./data/annotations/xmls/boxer_106.xml,8,0.366,0.14933333333333335,0.558,0.38133333333333336,train
./data/images/Sphynx_206.jpg,./data/annotations/trimaps/Sphynx_206.png,./data/annotations/xmls/Sphynx_206.xml,33,0.2463768115942029,0.038,1.0,0.598,train
./data/images/pomeranian_121.jpg,./data/annotations/trimaps/pomeranian_121.png,./data/annotations/xmls/pomeranian_121.xml,24,0.12802768166089964,0.013333333333333334,0.4671280276816609,0.4266666666666667,train
./data/images/scottish_terrier_147.jpg,./data/annotations/trimaps/scottish_terrier_147.png,./data/annotations/xmls/scottish_terrier_147.xml,30,0.518,0.13333333333333333,0.762,0.6266666666666667,train
./data/images/pug_177.jpg,./data/annotations/trimaps/pug_177.png,./data/annotations/xmls/pug_177.xml,25,0.2866666666666667,0.1288888888888889,0.6733333333333333,0.48,train
./data/images/japanese_chin_182.jpg,./data/annotations/trimaps/japanese_chin_182.png,./data/annotations/xmls/japanese_chin_182.xml,17,0.34,0.25333333333333335,0.748,0.6026666666666667,train
./data/images/havanese_169.jpg,./data/annotations/trimaps/havanese_169.png,./data/annotations/xmls/havanese_169.xml,16,0.154,0.12,0.718,0.7333333333333333,train
./data/images/newfoundland_131.jpg,./data/annotations/trimaps/newfoundland_131.png,./data/annotations/xmls/newfoundland_131.xml,22,0.206,0.3546666666666667,0.506,0.72,train
./data/images/Persian_106.jpg,./data/annotations/trimaps/Persian_106.png,./data/annotations/xmls/Persian_106.xml,23,0.23618090452261306,0.074,0.7437185929648241,0.512,train
./data/images/Persian_187.jpg,./data/annotations/trimaps/Persian_187.png,./data/annotations/xmls/Persian_187.xml,23,0.324,0.042666666666666665,0.784,0.7546666666666667,train
./data/images/Russian_Blue_142.jpg,./data/annotations/trimaps/Russian_Blue_142.png,./data/annotations/xmls/Russian_Blue_142.xml,27,0.2552552552552553,0.266,0.5075075075075075,0.444,train
./data/images/Siamese_206.jpg,./data/annotations/trimaps/Siamese_206.png,./data/annotations/xmls/Siamese_206.xml,32,0.38666666666666666,0.112,0.632,0.298,train
./data/images/miniature_pinscher_107.jpg,./data/annotations/trimaps/miniature_pinscher_107.png,./data/annotations/xmls/miniature_pinscher_107.xml,21,0.5705705705705706,0.286,0.8468468468468469,0.506,train
./data/images/pomeranian_136.jpg,./data/annotations/trimaps/pomeranian_136.png,./data/annotations/xmls/pomeranian_136.xml,24,0.02711864406779661,0.020066889632107024,0.5864406779661017,0.5886287625418061,train
./data/images/Abyssinian_145.jpg,./data/annotations/trimaps/Abyssinian_145.png,./data/annotations/xmls/Abyssinian_145.xml,0,0.2875,0.19410745233968804,0.50375,0.4696707105719237,train
./data/images/Maine_Coon_101.jpg,./data/annotations/trimaps/Maine_Coon_101.png,./data/annotations/xmls/Maine_Coon_101.xml,20,0.30180180180180183,0.058,0.6531531531531531,0.42,train
./data/images/great_pyrenees_137.jpg,./data/annotations/trimaps/great_pyrenees_137.png,./data/annotations/xmls/great_pyrenees_137.xml,15,0.402,0.35135135135135137,0.814,0.8678678678678678,train
./data/images/wheaten_terrier_190.jpg,./data/annotations/trimaps/wheaten_terrier_190.png,./data/annotations/xmls/wheaten_terrier_190.xml,35,0.162,0.03939393939393939,0.442,0.4484848484848485,train
./data/images/shiba_inu_131.jpg,./data/annotations/trimaps/shiba_inu_131.png,./data/annotations/xmls/shiba_inu_131.xml,31,0.154,0.004889975550122249,0.564,0.511002444987775,train
./data/images/staffordshire_bull_terrier_125.jpg,./data/annotations/trimaps/staffordshire_bull_terrier_125.png,./data/annotations/xmls/staffordshire_bull_terrier_125.xml,34,0.30930930930930933,0.102,0.7117117117117117,0.478,train
./data/images/shiba_inu_19.jpg,./data/annotations/trimaps/shiba_inu_19.png,./data/annotations/xmls/shiba_inu_19.xml,31,0.216,0.042042042042042045,0.45,0.4444444444444444,train
./data/images/beagle_184.jpg,./data/annotations/trimaps/beagle_184.png,./data/annotations/xmls/beagle_184.xml,4,0.42,0.36533333333333334,0.724,0.6906666666666667,train
./data/images/beagle_119.jpg,./data/annotations/trimaps/beagle_119.png,./data/annotations/xmls/beagle_119.xml,4,0.35964912280701755,0.33,0.668859649122807,0.566,train
./data/images/Ragdoll_143.jpg,./data/annotations/trimaps/Ragdoll_143.png,./data/annotations/xmls/Ragdoll_143.xml,26,0.004,0.0026109660574412533,0.744,0.9373368146214099,train
./data/images/scottish_terrier_134.jpg,./data/annotations/trimaps/scottish_terrier_134.png,./data/annotations/xmls/scottish_terrier_134.xml,30,0.1,0.018,0.58,0.612,train
./data/images/great_pyrenees_118.jpg,./data/annotations/trimaps/great_pyrenees_118.png,./data/annotations/xmls/great_pyrenees_118.xml,15,0.384,0.2613333333333333,0.592,0.45866666666666667,train
./data/images/leonberger_155.jpg,./data/annotations/trimaps/leonberger_155.png,./data/annotations/xmls/leonberger_155.xml,19,0.268,0.256,0.738,0.88,train
./data/images/pug_14.jpg,./data/annotations/trimaps/pug_14.png,./data/annotations/xmls/pug_14.xml,25,0.22,0.17664670658682635,0.674,0.7335329341317365,train
./data/images/Siamese_111.jpg,./data/annotations/trimaps/Siamese_111.png,./data/annotations/xmls/Siamese_111.xml,32,0.15733333333333333,0.094,0.664,0.47,train
./data/images/shiba_inu_173.jpg,./data/annotations/trimaps/shiba_inu_173.png,./data/annotations/xmls/shiba_inu_173.xml,31,0.294,0.5013333333333333,0.462,0.7146666666666667,train
./data/images/newfoundland_103.jpg,./data/annotations/trimaps/newfoundland_103.png,./data/annotations/xmls/newfoundland_103.xml,22,0.362,0.10933333333333334,0.606,0.4053333333333333,train
./data/images/Egyptian_Mau_142.jpg,./data/annotations/trimaps/Egyptian_Mau_142.png,./data/annotations/xmls/Egyptian_Mau_142.xml,11,0.4,0.3,0.6138888888888889,0.5962962962962963,train
./data/images/pomeranian_165.jpg,./data/annotations/trimaps/pomeranian_165.png,./data/annotations/xmls/pomeranian_165.xml,24,0.21379310344827587,0.03153153153153153,0.5275862068965518,0.5180180180180181,train
./data/images/Maine_Coon_196.jpg,./data/annotations/trimaps/Maine_Coon_196.png,./data/annotations/xmls/Maine_Coon_196.xml,20,0.25925925925925924,0.062,0.5339506172839507,0.24,train
./data/images/english_setter_14.jpg,./data/annotations/trimaps/english_setter_14.png,./data/annotations/xmls/english_setter_14.xml,13,0.408,0.07975460122699386,0.574,0.2822085889570552,train
./data/images/Siamese_168.jpg,./data/annotations/trimaps/Siamese_168.png,./data/annotations/xmls/Siamese_168.xml,32,0.15,0.10933333333333334,0.586,0.656,train
./data/images/miniature_pinscher_16.jpg,./data/annotations/trimaps/miniature_pinscher_16.png,./data/annotations/xmls/miniature_pinscher_16.xml,21,0.3963963963963964,0.394,0.7117117117117117,0.566,train
./data/images/pug_172.jpg,./data/annotations/trimaps/pug_172.png,./data/annotations/xmls/pug_172.xml,25,0.35555555555555557,0.11666666666666667,0.8933333333333333,0.4166666666666667,train
./data/images/Egyptian_Mau_109.jpg,./data/annotations/trimaps/Egyptian_Mau_109.png,./data/annotations/xmls/Egyptian_Mau_109.xml,11,0.022222222222222223,0.004,0.9944444444444445,0.692,train
./data/images/basset_hound_13.jpg,./data/annotations/trimaps/basset_hound_13.png,./data/annotations/xmls/basset_hound_13.xml,3,0.37066666666666664,0.002,0.9973333333333333,0.684,train
./data/images/pug_155.jpg,./data/annotations/trimaps/pug_155.png,./data/annotations/xmls/pug_155.xml,25,0.2966666666666667,0.13333333333333333,0.7833333333333333,0.5955555555555555,train
./data/images/havanese_138.jpg,./data/annotations/trimaps/havanese_138.png,./data/annotations/xmls/havanese_138.xml,16,0.106,0.30678466076696165,0.308,0.5427728613569321,train
./data/images/scottish_terrier_158.jpg,./data/annotations/trimaps/scottish_terrier_158.png,./data/annotations/xmls/scottish_terrier_158.xml,30,0.29,0.1891891891891892,0.67,0.8408408408408409,train
./data/images/german_shorthaired_105.jpg,./data/annotations/trimaps/german_shorthaired_105.png,./data/annotations/xmls/german_shorthaired_105.xml,14,0.2694610778443114,0.4,0.7604790419161677,0.684,train
./data/images/leonberger_127.jpg,./data/annotations/trimaps/leonberger_127.png,./data/annotations/xmls/leonberger_127.xml,19,0.05,0.05647058823529412,0.774,0.7388235294117647,train
./data/images/chihuahua_159.jpg,./data/annotations/trimaps/chihuahua_159.png,./data/annotations/xmls/chihuahua_159.xml,10,0.24666666666666667,0.003484320557491289,0.8266666666666667,0.45993031358885017,train
./data/images/Persian_169.jpg,./data/annotations/trimaps/Persian_169.png,./data/annotations/xmls/Persian_169.xml,23,0.324468085106383,0.094,0.8324468085106383,0.482,train
./data/images/pug_189.jpg,./data/annotations/trimaps/pug_189.png,./data/annotations/xmls/pug_189.xml,25,0.38666666666666666,0.2577777777777778,0.6966666666666667,0.5866666666666667,train
./data/images/scottish_terrier_138.jpg,./data/annotations/trimaps/scottish_terrier_138.png,./data/annotations/xmls/scottish_terrier_138.xml,30,0.194,0.0026666666666666666,0.638,0.6533333333333333,train
./data/images/havanese_122.jpg,./data/annotations/trimaps/havanese_122.png,./data/annotations/xmls/havanese_122.xml,16,0.534,0.166,0.966,0.56,train
./data/images/samoyed_110.jpg,./data/annotations/trimaps/samoyed_110.png,./data/annotations/xmls/samoyed_110.xml,29,0.274,0.13213213213213212,0.628,0.8738738738738738,train
./data/images/japanese_chin_146.jpg,./data/annotations/trimaps/japanese_chin_146.png,./data/annotations/xmls/japanese_chin_146.xml,17,0.272,0.056,0.568,0.39466666666666667,train
./data/images/american_pit_bull_terrier_138.jpg,./data/annotations/trimaps/american_pit_bull_terrier_138.png,./data/annotations/xmls/american_pit_bull_terrier_138.xml,2,0.42616033755274263,0.21666666666666667,0.9071729957805907,0.52,train
./data/images/Bengal_168.jpg,./data/annotations/trimaps/Bengal_168.png,./data/annotations/xmls/Bengal_168.xml,5,0.18333333333333332,0.21777777777777776,0.5466666666666666,0.76,train
./data/images/american_pit_bull_terrier_189.jpg,./data/annotations/trimaps/american_pit_bull_terrier_189.png,./data/annotations/xmls/american_pit_bull_terrier_189.xml,2,0.67,0.017467248908296942,0.98,0.3799126637554585,train
./data/images/german_shorthaired_109.jpg,./data/annotations/trimaps/german_shorthaired_109.png,./data/annotations/xmls/german_shorthaired_109.xml,14,0.622,0.07462686567164178,0.78,0.28955223880597014,train
./data/images/havanese_152.jpg,./data/annotations/trimaps/havanese_152.png,./data/annotations/xmls/havanese_152.xml,16,0.246,0.08,0.814,0.6666666666666666,train
./data/images/Egyptian_Mau_133.jpg,./data/annotations/trimaps/Egyptian_Mau_133.png,./data/annotations/xmls/Egyptian_Mau_133.xml,11,0.2,0.0033333333333333335,0.36,0.26,train
./data/images/staffordshire_bull_terrier_137.jpg,./data/annotations/trimaps/staffordshire_bull_terrier_137.png,./data/annotations/xmls/staffordshire_bull_terrier_137.xml,34,0.44,0.15466666666666667,0.924,0.6186666666666667,train
./data/images/leonberger_110.jpg,./data/annotations/trimaps/leonberger_110.png,./data/annotations/xmls/leonberger_110.xml,19,0.224,0.003003003003003003,0.872,0.8318318318318318,train
./data/images/wheaten_terrier_144.jpg,./data/annotations/trimaps/wheaten_terrier_144.png,./data/annotations/xmls/wheaten_terrier_144.xml,35,0.32,0.248,0.6,0.5973333333333334,train
./data/images/miniature_pinscher_140.jpg,./data/annotations/trimaps/miniature_pinscher_140.png,./data/annotations/xmls/miniature_pinscher_140.xml,21,0.7666666666666667,0.4681818181818182,0.9633333333333334,0.8954545454545455,train
./data/images/german_shorthaired_114.jpg,./data/annotations/trimaps/german_shorthaired_114.png,./data/annotations/xmls/german_shorthaired_114.xml,14,0.606,0.026515151515151516,0.978,0.7159090909090909,train
./data/images/shiba_inu_14.jpg,./data/annotations/trimaps/shiba_inu_14.png,./data/annotations/xmls/shiba_inu_14.xml,31,0.274,0.2900552486187845,0.406,0.5414364640883977,train
./data/images/havanese_158.jpg,./data/annotations/trimaps/havanese_158.png,./data/annotations/xmls/havanese_158.xml,16,0.274,0.12,0.676,0.648,train
./data/images/beagle_113.jpg,./data/annotations/trimaps/beagle_113.png,./data/annotations/xmls/beagle_113.xml,4,0.04504504504504504,0.236,0.8258258258258259,0.79,train
./data/images/wheaten_terrier_166.jpg,./data/annotations/trimaps/wheaten_terrier_166.png,./data/annotations/xmls/wheaten_terrier_166.xml,35,0.364,0.25866666666666666,0.562,0.56,train
./data/images/Persian_19.jpg,./data/annotations/trimaps/Persian_19.png,./data/annotations/xmls/Persian_19.xml,23,0.0026666666666666666,0.134,0.6933333333333334,0.646,train
./data/images/leonberger_128.jpg,./data/annotations/trimaps/leonberger_128.png,./data/annotations/xmls/leonberger_128.xml,19,0.27634660421545665,0.63,0.7775175644028103,0.948,train
./data/images/saint_bernard_127.jpg,./data/annotations/trimaps/saint_bernard_127.png,./data/annotations/xmls/saint_bernard_127.xml,28,0.264,0.08383233532934131,0.768,0.8263473053892215,train
./data/images/pug_190.jpg,./data/annotations/trimaps/pug_190.png,./data/annotations/xmls/pug_190.xml,25,0.3905109489051095,0.07,0.9781021897810219,0.47333333333333333,train
./data/images/samoyed_145.jpg,./data/annotations/trimaps/samoyed_145.png,./data/annotations/xmls/samoyed_145.xml,29,0.412,0.064,0.726,0.4533333333333333,train
./data/images/miniature_pinscher_137.jpg,./data/annotations/trimaps/miniature_pinscher_137.png,./data/annotations/xmls/miniature_pinscher_137.xml,21,0.04583333333333333,0.043333333333333335,0.6833333333333333,0.5533333333333333,train
./data/images/samoyed_160.jpg,./data/annotations/trimaps/samoyed_160.png,./data/annotations/xmls/samoyed_160.xml,29,0.714,0.10810810810810811,0.852,0.4294294294294294,train
./data/images/Bengal_150.jpg,./data/annotations/trimaps/Bengal_150.png,./data/annotations/xmls/Bengal_150.xml,5,0.005,0.40782122905027934,0.55,0.994413407821229,train
./data/images/Abyssinian_195.jpg,./data/annotations/trimaps/Abyssinian_195.png,./data/annotations/xmls/Abyssinian_195.xml,0,0.04519774011299435,0.02,0.6610169491525424,0.4033333333333333,train
./data/images/Bombay_158.jpg,./data/annotations/trimaps/Bombay_158.png,./data/annotations/xmls/Bombay_158.xml,7,0.406,0.06263048016701461,0.85,0.5365344467640919,train
./data/images/newfoundland_148.jpg,./data/annotations/trimaps/newfoundland_148.png,./data/annotations/xmls/newfoundland_148.xml,22,0.032,0.12533333333333332,0.38,0.6373333333333333,train
./data/images/Bombay_103.jpg,./data/annotations/trimaps/Bombay_103.png,./data/annotations/xmls/Bombay_103.xml,7,0.5263157894736842,0.013986013986013986,0.956140350877193,0.3776223776223776,train
./data/images/Persian_132.jpg,./data/annotations/trimaps/Persian_132.png,./data/annotations/xmls/Persian_132.xml,23,0.08408408408408409,0.162,0.975975975975976,0.76,train
./data/images/Egyptian_Mau_179.jpg,./data/annotations/trimaps/Egyptian_Mau_179.png,./data/annotations/xmls/Egyptian_Mau_179.xml,11,0.5810546875,0.11197916666666667,0.8466796875,0.4505208333333333,train
./data/images/Bombay_145.jpg,./data/annotations/trimaps/Bombay_145.png,./data/annotations/xmls/Bombay_145.xml,7,0.594,0.0712166172106825,0.956,0.5489614243323442,train
./data/images/Persian_131.jpg,./data/annotations/trimaps/Persian_131.png,./data/annotations/xmls/Persian_131.xml,23,0.288,0.144,0.584,0.5653333333333334,train
